idx;id;sci_name;com_name;class;order
8031;14834;Remiz consobrinus;Chinese Penduline Tit;Aves;Passeriformes
8032;14835;Remiz coronatus;White-crowned Penduline Tit;Aves;Passeriformes
8033;14836;Remiz macronyx;Black-headed Penduline Tit;Aves;Passeriformes
8034;14837;Remiz pendulinus;Eurasian Penduline Tit;Aves;Passeriformes
8035;14845;Rhabdornis mystacalis;Stripe-headed Rhabdornis;Aves;Passeriformes
8036;14847;Rhabdotorrhinus exarhatus;Sulawesi Hornbill;Aves;Bucerotiformes
8037;14848;Rhabdotorrhinus leucocephalus;Writhed Hornbill;Aves;Bucerotiformes
8038;14851;Rhacocleis annulata;Rhacocleis annulata;Insecta;Orthoptera
8039;14874;Zhangixalus moltrechti;Moltrecht's Green Tree Frog;Amphibia;Anura
8040;14879;Zhangixalus taipeianus;Taipei Green Tree Frog;Amphibia;Anura
8041;14883;Rhaebo haematiticus;Leaf Litter Toad;Amphibia;Anura
8042;14884;Rhagologus leucostigma;Mottled Berryhunter;Aves;Passeriformes
8043;14887;Rhamphococcyx calyorhynchus;Yellow-billed Malkoha;Aves;Cuculiformes
8044;14888;Rhaphidura leucopygialis;Silver-rumped Spinetail;Aves;Apodiformes
8045;14889;Rhaphidura sabini;Sabine's Spinetail;Aves;Apodiformes
8046;14891;Rhea americana;Greater Rhea;Aves;Rheiformes
8047;14892;Rhea pennata;Lesser Rhea;Aves;Rheiformes
8048;14893;Rhegmatorhina berlepschi;Harlequin Antbird;Aves;Passeriformes
8049;14895;Rhegmatorhina gymnops;Bare-eyed Antbird;Aves;Passeriformes
8050;14896;Rhegmatorhina hoffmannsi;White-breasted Antbird;Aves;Passeriformes
8051;14897;Rhegmatorhina melanosticta;Hairy-crested Antbird;Aves;Passeriformes
8052;14906;Rhinella arenarum;Argentine Toad;Amphibia;Anura
8053;14916;Rhinella diptycha;Cururu Toad;Amphibia;Anura
8054;14918;Rhinella dorbignyi;Bella Vista Toad;Amphibia;Anura
8055;14920;Rhinella granulosa;granular toad;Amphibia;Anura
8056;14921;Rhinella horribilis;Giant Toad;Amphibia;Anura
8057;14923;Rhinella icterica;Yellow Cururu Toad;Amphibia;Anura
8058;14928;Rhinella marina;Cane Toad;Amphibia;Anura
8059;14929;Rhinella ornata;Ornate Forest toad;Amphibia;Anura
8060;14935;Rhinocrypta lanceolata;Crested Gallito;Aves;Passeriformes
8061;14942;Rhinolophus ferrumequinum;Greater Horseshoe Bat;Mammalia;Chiroptera
8062;14950;Vauriella albigularis;White-throated Jungle Flycatcher;Aves;Passeriformes
8063;14952;Vauriella gularis;Eyebrowed Jungle Flycatcher;Aves;Passeriformes
8064;14954;Rhinophrynus dorsalis;Mexican Burrowing Toad;Amphibia;Anura
8065;14957;Rhinopomastus aterrimus;Black Scimitarbill;Aves;Bucerotiformes
8066;14958;Rhinopomastus cyanomelas;Common Scimitarbill;Aves;Bucerotiformes
8067;14959;Rhinopomastus minor;Abyssinian Scimitarbill;Aves;Bucerotiformes
8068;14961;Smutsornis africanus;Double-banded Courser;Aves;Charadriiformes
8069;14964;Rhinoptilus chalcopterus;Bronze-winged Courser;Aves;Charadriiformes
8070;14965;Rhinoptilus cinctus;Three-banded Courser;Aves;Charadriiformes
8071;14966;Rhinortha chlorophaea;Raffles's Malkoha;Aves;Cuculiformes
8072;14967;Rhipidura albicollis;White-throated Fantail;Aves;Passeriformes
8073;14968;Rhipidura albiscapa;Grey Fantail;Aves;Passeriformes
8074;14969;Rhipidura albiventris;Visayan Fantail;Aves;Passeriformes
8075;14970;Rhipidura albogularis;White-spotted Fantail;Aves;Passeriformes
8076;14971;Rhipidura albolimbata;Friendly Fantail;Aves;Passeriformes
8077;14972;Rhipidura atra;Black Fantail;Aves;Passeriformes
8078;14973;Rhipidura aureola;White-browed Fantail;Aves;Passeriformes
8079;14974;Rhipidura brachyrhyncha;Dimorphic Fantail;Aves;Passeriformes
8080;14975;Rhipidura cockerelli;White-winged Fantail;Aves;Passeriformes
8081;14977;Rhipidura cyaniceps;Blue-headed Fantail;Aves;Passeriformes
8082;14980;Rhipidura diluta;Brown-capped Fantail;Aves;Passeriformes
8083;14982;Rhipidura dryas;Arafura Fantail;Aves;Passeriformes
8084;14983;Rhipidura euryura;White-bellied Fantail;Aves;Passeriformes
8085;14984;Rhipidura fuliginosa;New Zealand Fantail;Aves;Passeriformes
8086;14987;Rhipidura hyperythra;Chestnut-bellied Fantail;Aves;Passeriformes
8087;14988;Rhipidura javanica;Sunda Pied Fantail;Aves;Passeriformes
8088;14990;Rhipidura kubaryi;Pohnpei Fantail;Aves;Passeriformes
8089;14991;Rhipidura layardi;Fiji Streaked Fantail;Aves;Passeriformes
8090;14992;Rhipidura lepida;Palau Fantail;Aves;Passeriformes
8091;14993;Rhipidura leucophrys;Willie Wagtail;Aves;Passeriformes
8092;14994;Rhipidura leucothorax;White-bellied Thicket Fantail;Aves;Passeriformes
8093;14995;Rhipidura maculipectus;Black Thicket Fantail;Aves;Passeriformes
8094;14997;Rhipidura nebulosa;Samoan Fantail;Aves;Passeriformes
8095;14998;Rhipidura nigritorquis;Philippine Pied Fantail;Aves;Passeriformes
8096;14999;Rhipidura nigrocinnamomea;Black-and-cinnamon Fantail;Aves;Passeriformes
8097;15001;Rhipidura perlata;Spotted Fantail;Aves;Passeriformes
8098;15002;Rhipidura personata;Kadavu Fantail;Aves;Passeriformes
8099;15003;Rhipidura phasiana;Mangrove Fantail;Aves;Passeriformes
8100;15004;Rhipidura phoenicura;Rufous-tailed Fantail;Aves;Passeriformes
8101;15006;Rhipidura rufidorsa;Rufous-backed Fantail;Aves;Passeriformes
8102;15007;Rhipidura rufifrons;Australian Rufous Fantail;Aves;Passeriformes
8103;15008;Rhipidura rufiventris;Northern Fantail;Aves;Passeriformes
8104;15009;Rhipidura rufofronta;Solomons Rufous Fantail;Aves;Passeriformes
8105;15010;Rhipidura samarensis;Visayan Blue Fantail;Aves;Passeriformes
8106;15012;Rhipidura semicollaris;Supertramp Fantail;Aves;Passeriformes
8107;15015;Rhipidura verreauxi;New Caledonian Streaked Fantail;Aves;Passeriformes
8108;15017;Rhipidura superciliaris;Mindanao Blue Fantail;Aves;Passeriformes
8109;15020;Rhipidura teysmanni;Sulawesi Fantail;Aves;Passeriformes
8110;15021;Rhipidura threnothorax;Sooty Thicket Fantail;Aves;Passeriformes
8111;15023;Rhipidura versicolor;Micronesian Rufous Fantail;Aves;Passeriformes
8112;15025;Rhodinocichla rosea;Rosy Thrush-tanager;Aves;Passeriformes
8113;15029;Rhodopechys sanguineus;Crimson-winged Finch;Aves;Passeriformes
8114;15030;Rhodophoneus cruentus;Rosy-patched Bushshrike;Aves;Passeriformes
8115;15032;Rhodopis vesper;Oasis Hummingbird;Aves;Apodiformes
8116;15035;Rhodospingus cruentus;Crimson-breasted Finch;Aves;Passeriformes
8117;15036;Rhodospiza obsoleta;Desert Finch;Aves;Passeriformes
8118;15037;Rhodostethia rosea;Ross's Gull;Aves;Charadriiformes
8119;15043;Rhopias gularis;Star-throated Antwren;Aves;Passeriformes
8120;15045;Rhopophilus pekinensis;Beijing Babbler;Aves;Passeriformes
8121;15046;Rhopornis ardesiacus;Slender Antbird;Aves;Passeriformes
8122;15047;Rhopospina fruticeti;Mourning Sierra Finch;Aves;Passeriformes
8123;15048;Rhynchocyclus aequinoctialis;Western Olivaceous Flatbill;Aves;Passeriformes
8124;15049;Rhynchocyclus olivaceus;Eastern Olivaceous Flatbill;Aves;Passeriformes
8125;15050;Rhynchocyclus brevirostris;Eye-ringed Flatbill;Aves;Passeriformes
8126;15051;Rhynchocyclus fulvipectus;Fulvous-breasted Flatbill;Aves;Passeriformes
8127;15052;Rhynchocyclus pacificus;Pacific Flatbill;Aves;Passeriformes
8128;15054;Rhynchophanes mccownii;Thick-billed Longspur;Aves;Passeriformes
8129;15055;Rhynchopsitta pachyrhyncha;Thick-billed Parrot;Aves;Psittaciformes
8130;15057;Rhynchortyx cinctus;Tawny-faced Quail;Aves;Galliformes
8131;15058;Rhynchospiza dabbenei;Yungas Sparrow;Aves;Passeriformes
8132;15059;Rhynchospiza stolzmanni;Tumbes Sparrow;Aves;Passeriformes
8133;15060;Rhynchospiza strigiceps;Chaco Sparrow;Aves;Passeriformes
8134;15061;Rhynchostruthus percivali;Arabian Golden-winged Grosbeak;Aves;Passeriformes
8135;15063;Rhynchotus maculicollis;Huayco Tinamou;Aves;Tinamiformes
8136;15064;Rhynchotus rufescens;Red-winged Tinamou;Aves;Tinamiformes
8137;15065;Rhynochetos jubatus;Kagu;Aves;Eurypygiformes
8138;15066;Rhyticeros cassidix;Knobbed Hornbill;Aves;Bucerotiformes
8139;15069;Rhyticeros plicatus;Blyth's Hornbill;Aves;Bucerotiformes
8140;15070;Rhyticeros subruficollis;Plain-pouched Hornbill;Aves;Bucerotiformes
8141;15071;Rhyticeros undulatus;Wreathed Hornbill;Aves;Bucerotiformes
8142;15072;Rhytipterna holerythra;Rufous Mourner;Aves;Passeriformes
8143;15073;Rhytipterna immunda;Pale-bellied Mourner;Aves;Passeriformes
8144;15074;Rhytipterna simplex;Greyish Mourner;Aves;Passeriformes
8145;15078;Riccordia maugaeus;Puerto Rican Emerald;Aves;Apodiformes
8146;15079;Riccordia ricordii;Cuban Emerald;Aves;Apodiformes
8147;15080;Riccordia swainsonii;Hispaniolan Emerald;Aves;Apodiformes
8148;15081;Ridgwayia pinicola;Aztec Thrush;Aves;Passeriformes
8149;15083;Riparia chinensis;Grey-throated Martin;Aves;Passeriformes
8150;15085;Riparia paludicola;Brown-throated Martin;Aves;Passeriformes
8151;15086;Riparia diluta;Pale Martin;Aves;Passeriformes
8152;15087;Riparia riparia;Sand Martin;Aves;Passeriformes
8153;15089;Rissa brevirostris;Red-legged Kittiwake;Aves;Charadriiformes
8154;15090;Rissa tridactyla;Black-legged Kittiwake;Aves;Charadriiformes
8155;15092;Robsonius sorsogonensis;Bicol Ground Warbler;Aves;Passeriformes
8156;15099;Rollandia microptera;Titicaca Grebe;Aves;Podicipediformes
8157;15100;Rollandia rolland;White-tufted Grebe;Aves;Podicipediformes
8158;15101;Rollulus rouloul;Crested Partridge;Aves;Galliformes
8159;15105;Roraimia adusta;Roraiman Barbtail;Aves;Passeriformes
8160;15107;Rostratula benghalensis;Greater Painted-snipe;Aves;Charadriiformes
8161;15108;Rostrhamus sociabilis;Snail Kite;Aves;Accipitriformes
8162;15109;Rougetius rougetii;Rouget's Rail;Aves;Gruiformes
8163;15110;Rousettus aegyptiacus;Egyptian Rousette;Mammalia;Chiroptera
8164;15112;Rubigula cyaniventris;Grey-bellied Bulbul;Aves;Passeriformes
8165;15113;Rubigula erythropthalmos;Spectacled Bulbul;Aves;Passeriformes
8166;15114;Rubigula squamata;Scaly-breasted Bulbul;Aves;Passeriformes
8167;15123;Rufirallus schomburgkii;Ocellated Crake;Aves;Gruiformes
8168;15127;Rupicapra rupicapra;Northern Chamois;Mammalia;Artiodactyla
8169;15128;Rupicola peruvianus;Andean Cock-of-the-rock;Aves;Passeriformes
8170;15129;Rupicola rupicola;Guianan Cock-of-the-rock;Aves;Passeriformes
8171;15130;Rupornis magnirostris;Roadside Hawk;Aves;Accipitriformes
8172;15132;Rusa unicolor;Sambar;Mammalia;Artiodactyla
8173;15136;Ruspolia nitidula;Large Conehead;Insecta;Orthoptera
8174;15138;Rynchops albicollis;Indian Skimmer;Aves;Charadriiformes
8175;15139;Rynchops flavirostris;African Skimmer;Aves;Charadriiformes
8176;15140;Rynchops niger;Black Skimmer;Aves;Charadriiformes
8177;15145;Saccopteryx bilineata;Greater Sac-winged Bat;Mammalia;Chiroptera
8178;15146;Saccopteryx leptura;Lesser Sac-winged Bat;Mammalia;Chiroptera
8179;15154;Sagittarius serpentarius;Secretarybird;Aves;Accipitriformes
8180;15156;Saguinus geoffroyi;Geoffroy’s Tamarin;Mammalia;Primates
8181;15160;Saguinus leucopus;Silvery-brown Tamarin;Mammalia;Primates
8182;15161;Saguinus midas;Golden-handed Tamarin;Mammalia;Primates
8183;15164;Saguinus oedipus;Cotton-headed Tamarin;Mammalia;Primates
8184;15169;Saimiri oerstedii;Central American Squirrel Monkey;Mammalia;Primates
8185;15170;Saimiri sciureus;Common Squirrel Monkey;Mammalia;Primates
8186;15172;Sakesphoroides cristatus;Silvery-cheeked Antshrike;Aves;Passeriformes
8187;15174;Sakesphorus canadensis;Black-crested Antshrike;Aves;Passeriformes
8188;15175;Sakesphorus luctuosus;Glossy Antshrike;Aves;Passeriformes
8189;15182;Salpinctes obsoletus;Rock Wren;Aves;Passeriformes
8190;15183;Salpornis salvadori;African Spotted Creeper;Aves;Passeriformes
8191;15184;Salpornis spilonota;Indian Spotted Creeper;Aves;Passeriformes
8192;15185;Saltator albicollis;Lesser Antillean Saltator;Aves;Passeriformes
8193;15186;Saltator atriceps;Black-headed Saltator;Aves;Passeriformes
8194;15187;Saltator atripennis;Black-winged Saltator;Aves;Passeriformes
8195;15188;Saltator aurantiirostris;Golden-billed Saltator;Aves;Passeriformes
8196;15189;Saltator cinctus;Masked Saltator;Aves;Passeriformes
8197;15190;Saltator coerulescens;Bluish-grey Saltator;Aves;Passeriformes
8198;15191;Saltator fuliginosus;Black-throated Grosbeak;Aves;Passeriformes
8199;15192;Saltator grandis;Cinnamon-bellied Saltator;Aves;Passeriformes
8200;15193;Saltator grossus;Slate-colored Grosbeak;Aves;Passeriformes
8201;15194;Saltator maxillosus;Thick-billed Saltator;Aves;Passeriformes
8202;15195;Saltator maximus;Buff-throated Saltator;Aves;Passeriformes
8203;15196;Saltator nigriceps;Black-cowled Saltator;Aves;Passeriformes
8204;15197;Saltator olivascens;Olive-grey Saltator;Aves;Passeriformes
8205;15198;Saltator orenocensis;Orinoco Saltator;Aves;Passeriformes
8206;15199;Saltator similis;Green-winged Saltator;Aves;Passeriformes
8207;15200;Saltator striatipectus;Streaked Saltator;Aves;Passeriformes
8208;15201;Saltatricula atricollis;Black-throated Saltator;Aves;Passeriformes
8209;15202;Saltatricula multicolor;Many-colored Chaco Finch;Aves;Passeriformes
8210;15213;Sapayoa aenigma;Sapayoa;Aves;Passeriformes
8211;15216;Sappho sparganurus;Red-tailed Comet;Aves;Apodiformes
8212;15221;Sarcophanops samarensis;Visayan Broadbill;Aves;Passeriformes
8213;15222;Sarcophanops steerii;Wattled Broadbill;Aves;Passeriformes
8214;15224;Sarcops calvus;Coleto;Aves;Passeriformes
8215;15231;Sarkidiornis melanotos;Knob-billed Duck;Aves;Anseriformes
8216;15233;Saroglossa spilopterus;Spot-winged Starling;Aves;Passeriformes
8217;15234;Sarothrura affinis;Striped Flufftail;Aves;Gruiformes
8218;15236;Sarothrura elegans;Buff-spotted Flufftail;Aves;Gruiformes
8219;15237;Sarothrura insularis;Madagascar Flufftail;Aves;Gruiformes
8220;15239;Sarothrura pulchra;White-spotted Flufftail;Aves;Gruiformes
8221;15240;Sarothrura rufa;Red-chested Flufftail;Aves;Gruiformes
8222;15242;Sasia abnormis;Rufous Piculet;Aves;Piciformes
8223;15243;Verreauxia africana;African Piculet;Aves;Piciformes
8224;15245;Sasia ochracea;White-browed Piculet;Aves;Piciformes
8225;15248;Satrapa icterophrys;Yellow-browed Tyrant;Aves;Passeriformes
8226;15249;Saucerottia beryllina;Berylline Hummingbird;Aves;Apodiformes
8227;15250;Saucerottia castaneiventris;Chestnut-bellied Hummingbird;Aves;Apodiformes
8228;15252;Saucerottia cyanifrons;Indigo-capped Hummingbird;Aves;Apodiformes
8229;15253;Saucerottia cyanocephala;Azure-crowned Hummingbird;Aves;Apodiformes
8230;15254;Saucerottia cyanura;Blue-tailed Hummingbird;Aves;Apodiformes
8231;15255;Saucerottia edward;Snowy-bellied Hummingbird;Aves;Apodiformes
8232;15256;Saucerottia hoffmanni;Blue-vented Hummingbird;Aves;Apodiformes
8233;15257;Saucerottia saucerottei;Steely-vented Hummingbird;Aves;Apodiformes
8234;15258;Saucerottia tobaci;Copper-rumped Hummingbird;Aves;Apodiformes
8235;15259;Saucerottia viridigaster;Green-bellied Hummingbird;Aves;Apodiformes
8236;15262;Trichoglossus meyeri;Yellow-cheeked Lorikeet;Aves;Psittaciformes
8237;15263;Trichoglossus ornatus;Ornate Lorikeet;Aves;Psittaciformes
8238;15264;Saxicola caprata;Pied Bush Chat;Aves;Passeriformes
8239;15265;Saxicola dacotiae;Canary Islands Stonechat;Aves;Passeriformes
8240;15266;Saxicola ferreus;Grey Bush Chat;Aves;Passeriformes
8241;15267;Saxicola gutturalis;White-bellied Bush Chat;Aves;Passeriformes
8242;15268;Saxicola insignis;White-throated Bush Chat;Aves;Passeriformes
8243;15269;Saxicola jerdoni;Jerdon's Bush Chat;Aves;Passeriformes
8244;15270;Saxicola leucurus;White-tailed Stonechat;Aves;Passeriformes
8245;15272;Saxicola maurus;Siberian Stonechat;Aves;Passeriformes
8246;15273;Saxicola rubetra;Whinchat;Aves;Passeriformes
8247;15274;Saxicola rubicola;European Stonechat;Aves;Passeriformes
8248;15276;Saxicola stejnegeri;Amur Stonechat;Aves;Passeriformes
8249;15278;Saxicola torquatus;African Stonechat;Aves;Passeriformes
8250;15280;Sayornis nigricans;Black Phoebe;Aves;Passeriformes
8251;15281;Sayornis phoebe;Eastern Phoebe;Aves;Passeriformes
8252;15282;Sayornis saya;Say's Phoebe;Aves;Passeriformes
8253;15288;Scaphiopus couchii;Couch's Spadefoot;Amphibia;Anura
8254;15289;Scaphiopus holbrookii;Eastern Spadefoot;Amphibia;Anura
8255;15306;Scelorchilus albicollis;White-throated Tapaculo;Aves;Passeriformes
8256;15307;Scelorchilus rubecula;Chucao Tapaculo;Aves;Passeriformes
8257;15308;Scenopoeetes dentirostris;Tooth-billed Bowerbird;Aves;Passeriformes
8258;15311;Schetba rufa;Rufous Vanga;Aves;Passeriformes
8259;15312;Schiffornis aenea;Foothill Schiffornis;Aves;Passeriformes
8260;15313;Schiffornis major;Varzea Schiffornis;Aves;Passeriformes
8261;15314;Schiffornis olivacea;Guianan Schiffornis;Aves;Passeriformes
8262;15315;Schiffornis stenorhyncha;Russet-winged Schiffornis;Aves;Passeriformes
8263;15316;Schiffornis turdina;Brown-winged Schiffornis;Aves;Passeriformes
8264;15317;Schiffornis veraepacis;Northern Schiffornis;Aves;Passeriformes
8265;15318;Schiffornis virescens;Greenish Schiffornis;Aves;Passeriformes
8266;15319;Schismaderma carens;African Red Toad;Amphibia;Anura
8267;15320;Schistes albogularis;White-throated Daggerbill;Aves;Apodiformes
8268;15321;Schistes geoffroyi;Geoffroy's Daggerbill;Aves;Apodiformes
8269;15323;Schistochlamys melanopis;Black-faced Tanager;Aves;Passeriformes
8270;15324;Schistochlamys ruficapillus;Cinnamon Tanager;Aves;Passeriformes
8271;15325;Schistolais leontica;Sierra Leone Prinia;Aves;Passeriformes
8272;15326;Schistolais leucopogon;White-chinned Prinia;Aves;Passeriformes
8273;15327;Schoenicola platyurus;Broad-tailed Grassbird;Aves;Passeriformes
8274;15328;Schoeniophylax phryganophilus;Chotoy Spinetail;Aves;Passeriformes
8275;15329;Schoutedenapus myoptilus;Scarce Swift;Aves;Apodiformes
8276;15332;Sciaphylax castanea;Northern Chestnut-tailed Antbird;Aves;Passeriformes
8277;15350;Scinax elaeochroa;Olive Snouted Tree Frog;Amphibia;Anura
8278;15354;Scinax fuscovarius;Fuscous-blotched Snouted Tree Frog;Amphibia;Anura
8279;15355;Scinax garbei;Eirunepe Snouted Tree Frog;Amphibia;Anura
8280;15356;Scinax granulatus;Argentine Snouted Tree Frog;Amphibia;Anura
8281;15361;Scinax nasicus;Lesser Snouted Tree Frog;Amphibia;Anura
8282;15369;Scinax ruber;Red Snouted Tree Frog;Amphibia;Anura
8283;15371;Scinax squalirostris;Striped Snouted Tree Frog;Amphibia;Anura
8284;15372;Scinax staufferi;Stauffer's Tree Frog;Amphibia;Anura
8285;15380;Scissirostrum dubium;Grosbeak Starling;Aves;Passeriformes
8286;15388;Sciurus anomalus;Caucasian Squirrel;Mammalia;Rodentia
8287;15390;Sciurus aureogaster;Red-bellied Squirrel;Mammalia;Rodentia
8288;15391;Sciurus brasiliensis;Brazilian Squirrel;Mammalia;Rodentia
8289;15392;Sciurus carolinensis;Eastern Gray Squirrel;Mammalia;Rodentia
8290;15394;Sciurus deppei;Deppe's Squirrel;Mammalia;Rodentia
8291;15395;Sciurus granatensis;Red-tailed Squirrel;Mammalia;Rodentia
8292;15396;Sciurus griseus;Western Gray Squirrel;Mammalia;Rodentia
8293;15398;Sciurus niger;Eastern Fox Squirrel;Mammalia;Rodentia
8294;15399;Sciurus spadiceus;Southern Amazon Red Squirrel;Mammalia;Rodentia
8295;15401;Sciurus variegatoides;Variegated Squirrel;Mammalia;Rodentia
8296;15402;Sciurus vulgaris;Eurasian Red Squirrel;Mammalia;Rodentia
8297;15403;Sciurus yucatanensis;Yucatán Squirrel;Mammalia;Rodentia
8298;15405;Sclateria naevia;Silvered Antbird;Aves;Passeriformes
8299;15407;Sclerophrys capensis;Raucous Toad;Amphibia;Anura
8300;15408;Sclerophrys garmani;Garman's Toad;Amphibia;Anura
8301;15410;Sclerophrys gutturalis;Guttural Toad;Amphibia;Anura
8302;15413;Sclerophrys pantherina;Western Leopard Toad;Amphibia;Anura
8303;15414;Sclerophrys pardalis;Eastern Leopard Toad;Amphibia;Anura
8304;15416;Sclerophrys pusilla;Eastern Flat-backed Toad;Amphibia;Anura
8305;15419;Scleroptila afra;Grey-winged Francolin;Aves;Galliformes
8306;15422;Scleroptila gutturalis;Orange River Francolin;Aves;Galliformes
8307;15423;Scleroptila levaillantii;Red-winged Francolin;Aves;Galliformes
8308;15424;Scleroptila psilolaema;Moorland Francolin;Aves;Galliformes
8309;15425;Scleroptila shelleyi;Shelley's Francolin;Aves;Galliformes
8310;15427;Scleroptila streptophora;Ring-necked Francolin;Aves;Galliformes
8311;15428;Sclerurus albigularis;Grey-throated Leaftosser;Aves;Passeriformes
8312;15429;Sclerurus caudacutus;Black-tailed Leaftosser;Aves;Passeriformes
8313;15430;Sclerurus guatemalensis;Scaly-throated Leaftosser;Aves;Passeriformes
8314;15431;Sclerurus mexicanus;Tawny-throated Leaftosser;Aves;Passeriformes
8315;15432;Sclerurus obscurior;Dusky Leaftosser;Aves;Passeriformes
8316;15433;Sclerurus rufigularis;Short-billed Leaftosser;Aves;Passeriformes
8317;15434;Sclerurus scansor;Rufous-breasted Leaftosser;Aves;Passeriformes
8318;15435;Scolopax bukidnonensis;Bukidnon Woodcock;Aves;Charadriiformes
8319;15436;Scolopax minor;American Woodcock;Aves;Charadriiformes
8320;15439;Scolopax rosenbergii;New Guinea Woodcock;Aves;Charadriiformes
8321;15440;Scolopax rusticola;Eurasian Woodcock;Aves;Charadriiformes
8322;15442;Scopus umbretta;Hamerkop;Aves;Pelecaniformes
8323;15444;Scotocerca inquieta;Streaked Scrub Warbler;Aves;Passeriformes
8324;15446;Scotopelia bouvieri;Vermiculated Fishing Owl;Aves;Strigiformes
8325;15447;Scotopelia peli;Pel's Fishing Owl;Aves;Strigiformes
8326;15455;Scudderia furcata;Fork-tailed Bush Katydid;Insecta;Orthoptera
